cell,axis,axis_value,axis_label,scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,containment_timer_activity,containment_timer_activity_ci_lo,containment_timer_activity_ci_hi,viable_probability,robust
decoupling,cap_tightness,3.02,share=0.24;strength=0.62,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.62,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.025,0.006882748898125228,0.08664600055322111,0.0,0.0,0.0458197362645751,0.5594973784451027,0.5517832217431228,0.5672115351470827,0.0,0.0,0.0458197362645751,0.1615906135811701,0.15773637166315918,0.16544485549918103,0.12282631829473452,0.1168706220076538,0.12878201458181524,0.36823248274669707,0.35358806391406866,0.38287690157932547,0.631767517249844,0.6171230984171477,0.6464119360825403,0.3230486446128562,0.3161996240440618,0.3298976651816506,0.9781811414216875,0.9691601790444264,0.9872021037989487,0.924355424975199,0.9207020916087821,0.9280087583416158,0.7650265876987777,0.7536103581090196,0.7764428172885359,0.3443789696959193,0.34123051266992244,0.34752742672191617,1.8273162447628226,1.809561351231208,1.8450711382944371,1.0791898455584878,1.0700699471579598,1.088309743959016,0.17098019199007758,0.16902473165422557,0.17293565232592958,0.9855566267464049,0.98458388662686,0.9865293668659497,405.075,394.6310717712107,415.51892822878926,0.011316104425610323,0.011010117234471975,0.011622091616748672,0.783875,0.7755033737382858,0.7922466262617142,0.007405239997160275,0.006555805919134057,0.008254674075186492,1.2625,1.1593993517436185,1.3656006482563814,124.275,119.96080500343872,128.5891949965613,405.075,394.6310717712107,415.51892822878926,1.0,1.0,1.0,0.2162472373840399,0.20726526316900784,0.22522921159907194,461.45038600190264,446.90743039647106,475.99334160733423,1051.4214056880235,1036.4599783418691,1066.3828330341778,1.0,1.0,1.0,0.1442271499144543,0.13321503014870878,0.1552392696801998,0.6348835909425812,0.6096345929552909,0.6601325889298715,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.02,share=0.24;strength=0.62,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.62,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.48940592306267555,0.4822770401382017,0.4965348059871494,0.0,0.0,0.0458197362645751,0.1467849850220375,0.14386279932625645,0.14970717071781853,0.09765708249442931,0.09319616892050918,0.10211799606834944,0.24245658827762714,0.22926397463237774,0.25564920192287655,0.7575434117198601,0.744350798074604,0.7707360253651161,0.3328996605368752,0.32633707512261984,0.33946224595113056,0.9760337319704784,0.9657250260847487,0.986342437856208,0.9666137621796411,0.9618580493670988,0.9713694749921834,0.8825427207575014,0.8577221804990044,0.9073632610159984,0.35076503126168457,0.3470937271279797,0.35443633539538943,1.2765896838072583,1.260241816615157,1.2929375509993597,0.8423345742091082,0.8338874854481716,0.8507816629700448,0.1266476771799906,0.12438040091197294,0.12891495344800824,0.9821900725740432,0.9811752800288531,0.9832048651192333,453.1375,441.85557351616274,464.41942648383724,0.00901788616865604,0.00864343843806018,0.0093923338992519,0.5197499999999999,0.5110125700415693,0.5284874299584306,0.006710012060002638,0.005845076651355343,0.0075749474686499325,0.9625,0.7936791545806583,1.1313208454193417,93.6125,88.67659560984674,98.54840439015325,453.1375,441.85557351616274,464.41942648383724,1.0,1.0,1.0,0.1423723062479783,0.1366581859592651,0.14808642653669152,-55.90001971506189,-70.98892226541732,-40.81111716470645,1183.8955992541246,1162.4785453400557,1205.3126531681935,1.0,1.0,1.0,0.10192535403121827,0.09357625204327244,0.11027445601916411,0.4180286004786676,0.39528271488341,0.44077448607392516,1.0,1.0,1.0,0.9995622469452037,0.9989575555726223,1.000166938317785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.02,share=0.24;strength=0.62,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.62,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.4892142064511823,0.48176498937346174,0.49666342352890286,0.0,0.0,0.0458197362645751,0.14787477678000632,0.1441476823112206,0.15160187124879204,0.09911770117660192,0.09386098117873369,0.10437442117447014,0.24066743683561742,0.22715185534643648,0.25418301832479834,0.7593325631618268,0.745816981672628,0.7728481446510257,0.33164961720933667,0.3244854610928037,0.33881377332586965,0.9760472663481915,0.9657432699961016,0.9863512627002814,0.9686525383740564,0.9643782208999595,0.9729268558481533,0.8872002052017469,0.8632351049784767,0.9111653054250172,0.35029571849151975,0.346483293726276,0.3541081432567635,1.2745735916388687,1.2579491377691443,1.2911980455085932,0.8411876676585891,0.832830776361812,0.8495445589553662,0.12617501794432648,0.12393508221193573,0.12841495367671724,0.9826201817502304,0.981584350582138,0.9836560129183227,450.0125,438.54536590727076,461.4796340927292,0.009067770586530983,0.00868159426975296,0.009453946903309005,0.522625,0.5137101035098337,0.5315398964901663,0.006797083264804295,0.005931306603971646,0.007662859925636943,1.0125,0.8399399847567244,1.1850600152432755,94.175,89.0749252537123,99.2750747462877,450.0125,438.54536590727076,461.4796340927292,1.0,1.0,1.0,0.14430454655573938,0.13817255610379467,0.15043653700768408,-59.632003781010006,-74.96867148392808,-44.295336078091935,1180.1611673240873,1157.255152440705,1203.0671822074696,1.0,1.0,1.0,0.10503904476827204,0.09439020342888427,0.11568788610765982,0.41494385661313354,0.39164112990764915,0.43824658331861793,1.0,1.0,1.0,0.9994755783365671,0.9988532261357824,1.0000979305373519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.82,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0375,0.012834336300788757,0.10454891974394322,0.0,0.0,0.0458197362645751,0.5574448691251118,0.5492576026507728,0.5656321355994508,0.0,0.0,0.0458197362645751,0.16237078632172586,0.15794469176304307,0.16679688088040864,0.12393632487499548,0.11733731032132591,0.13053533942866505,0.36296503954615555,0.34794722499715824,0.37798285409515286,0.6369935727128861,0.6219937515977323,0.65199339382804,0.3242109486028073,0.31787275159362255,0.33054914561199206,0.9726348185947191,0.9626214808056747,0.9826481563837636,0.9235793596420769,0.9198529100709942,0.9273058092131596,0.7622960384900243,0.7505971782475129,0.7739948987325356,0.34445225049730677,0.3415699429406822,0.3473345580539313,1.836621364141727,1.8189917058584049,1.8542510224250492,1.0820138619060535,1.072815977151346,1.0912117466607612,0.1714115016382534,0.169483558838521,0.17333944443798577,0.9850066775559801,0.9841552344204902,0.98585812069147,408.375,399.1584498511878,417.5915501488122,0.011275724142677539,0.010957978097203785,0.011593470188151293,0.782125,0.7744250815596955,0.7898249184403044,0.007278279034872369,0.006406395765204596,0.008150162304540142,1.325,1.2053554314445902,1.4446445685554097,123.175,118.7987225358716,127.55127746412839,408.375,399.1584498511878,417.5915501488122,1.0,1.0,1.0,0.21163669144003272,0.20230139062040497,0.22097199225966047,467.976785412787,453.3832979779069,482.5702728476671,1048.5668190144963,1033.2042109661195,1063.9294270628732,1.0,1.0,1.0,0.14645621488747076,0.13381023043409135,0.15910219934085018,0.6258017923209578,0.59990900861579,0.6516945760261256,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.82,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.48940592306267555,0.4822770401382017,0.4965348059871494,0.0,0.0,0.0458197362645751,0.1467849850220375,0.14386279932625645,0.14970717071781853,0.09765708249442931,0.09319616892050918,0.10211799606834944,0.24245658827762714,0.22926397463237774,0.25564920192287655,0.7575434117198601,0.744350798074604,0.7707360253651161,0.3328996605368752,0.32633707512261984,0.33946224595113056,0.9760337319704784,0.9657250260847487,0.986342437856208,0.9666137621796411,0.9618580493670988,0.9713694749921834,0.8825427207575014,0.8577221804990044,0.9073632610159984,0.35076503126168457,0.3470937271279797,0.35443633539538943,1.2765896838072583,1.260241816615157,1.2929375509993597,0.8423345742091082,0.8338874854481716,0.8507816629700448,0.1266476771799906,0.12438040091197294,0.12891495344800824,0.9821900725740432,0.9811752800288531,0.9832048651192333,453.1375,441.85557351616274,464.41942648383724,0.00901788616865604,0.00864343843806018,0.0093923338992519,0.5197499999999999,0.5110125700415693,0.5284874299584306,0.006710012060002638,0.005845076651355343,0.0075749474686499325,0.9625,0.7936791545806583,1.1313208454193417,93.6125,88.67659560984674,98.54840439015325,453.1375,441.85557351616274,464.41942648383724,1.0,1.0,1.0,0.1423723062479783,0.1366581859592651,0.14808642653669152,-55.90001971506189,-70.98892226541732,-40.81111716470645,1183.8955992541246,1162.4785453400557,1205.3126531681935,1.0,1.0,1.0,0.10192535403121827,0.09357625204327244,0.11027445601916411,0.4180286004786676,0.39528271488341,0.44077448607392516,1.0,1.0,1.0,0.9995622469452037,0.9989575555726223,1.000166938317785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.82,0.24,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6,0.4904526454814999,0.700383407265585,0.0,0.0,0.0458197362645751,0.4926875269452601,0.485051854063253,0.5003231998272671,0.0,0.0,0.0458197362645751,0.14942412431221713,0.14545702002606098,0.15339122859837329,0.1010016187023105,0.0950909570116699,0.1069122803929511,0.24586477058169914,0.2319327560460858,0.2597967851173125,0.7541352294157376,0.7402032148801041,0.7680672439513712,0.3312034374543977,0.3243195615824646,0.33808731332633074,0.9746471797070766,0.9648660457555084,0.9844283136586448,0.969101862819884,0.9650265586947648,0.9731771669450031,0.8886027746265956,0.8650660544481162,0.9121394948050751,0.35076334709971746,0.34681129993184523,0.3547153942675897,1.275963276311938,1.2597675540709588,1.2921589985529172,0.8426110103351119,0.8341747522919942,0.8510472683782295,0.12668047362203372,0.12430431848648987,0.12905662875757756,0.9825915875415555,0.9815722768874897,0.9836108981956213,450.8125,439.08696972198555,462.53803027801445,0.0091986146734738,0.008794352441436103,0.009602876905511497,0.52075,0.511395708288827,0.5301042917111731,0.006149083847027666,0.005315459310016844,0.006982708384038489,1.0375,0.8723189428367478,1.2026810571632525,96.4125,91.07312556673465,101.75187443326534,450.8125,439.08696972198555,462.53803027801445,1.0,1.0,1.0,0.14561377417593638,0.13936395380817038,0.15186359454370238,-58.51731099507318,-74.48611927928017,-42.54850271086619,1175.917074316952,1151.7941366315383,1200.0400120023658,1.0,1.0,1.0,0.10946575200316003,0.09813116832842818,0.12080033567789188,0.42390477686499856,0.3998840621484238,0.4479254915815733,1.0,1.0,1.0,0.9994114932157683,0.9987192707185881,1.0001037157129484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.45,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0125,0.002209918618306224,0.06746432423965451,0.0,0.0,0.0458197362645751,0.5624905543922469,0.5546506369828798,0.5703304718016141,0.0,0.0,0.0458197362645751,0.1627872600036691,0.15871117372925603,0.1668633462780822,0.12474503769538321,0.11840019390516215,0.13108988148560427,0.3728745504381194,0.35746072368516824,0.38828837719107057,0.6271254495583947,0.6117116228053633,0.642539276311426,0.3222508389724613,0.31529570778502336,0.3292059701598993,0.976812341981512,0.9675161013727266,0.9861085825902974,0.9247352899824725,0.9211827743315711,0.9282878056333738,0.7641731716186643,0.7525163538469172,0.7758299893904114,0.3440706453538261,0.3409498079908873,0.34719148271676487,1.828697494645139,1.8107773697906007,1.8466176194996775,1.0796372594474064,1.070871061421788,1.0884034574730248,0.1713001622997847,0.16934696680158073,0.17325335779798867,0.9852280722276205,0.9842783843261258,0.9861777601291153,404.3,394.26189928196993,414.3381007180301,0.011348195409749762,0.011045643361552417,0.011650747457947107,0.78525,0.7770361032390223,0.7934638967609777,0.007283907164149793,0.0064474114537946695,0.008120402874504915,1.3,1.1931003072792188,1.4068996927207813,124.5,120.2428179522903,128.7571820477097,404.3,394.26189928196993,414.3381007180301,1.0,1.0,1.0,0.21910544188985756,0.20964346020985458,0.22856742356986054,459.71738590063376,444.62391265955307,474.81085914171445,1052.2957000464783,1037.1510451749862,1067.4403549179704,1.0,1.0,1.0,0.14764613969302284,0.13600017890898547,0.15929210047706022,0.6428871559277921,0.616311592560635,0.6694627192949493,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.45,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.48940592306267555,0.4822770401382017,0.4965348059871494,0.0,0.0,0.0458197362645751,0.1467849850220375,0.14386279932625645,0.14970717071781853,0.09765708249442931,0.09319616892050918,0.10211799606834944,0.24245658827762714,0.22926397463237774,0.25564920192287655,0.7575434117198601,0.744350798074604,0.7707360253651161,0.3328996605368752,0.32633707512261984,0.33946224595113056,0.9760337319704784,0.9657250260847487,0.986342437856208,0.9666137621796411,0.9618580493670988,0.9713694749921834,0.8825427207575014,0.8577221804990044,0.9073632610159984,0.35076503126168457,0.3470937271279797,0.35443633539538943,1.2765896838072583,1.260241816615157,1.2929375509993597,0.8423345742091082,0.8338874854481716,0.8507816629700448,0.1266476771799906,0.12438040091197294,0.12891495344800824,0.9821900725740432,0.9811752800288531,0.9832048651192333,453.1375,441.85557351616274,464.41942648383724,0.00901788616865604,0.00864343843806018,0.0093923338992519,0.5197499999999999,0.5110125700415693,0.5284874299584306,0.006710012060002638,0.005845076651355343,0.0075749474686499325,0.9625,0.7936791545806583,1.1313208454193417,93.6125,88.67659560984674,98.54840439015325,453.1375,441.85557351616274,464.41942648383724,1.0,1.0,1.0,0.1423723062479783,0.1366581859592651,0.14808642653669152,-55.90001971506189,-70.98892226541732,-40.81111716470645,1183.8955992541246,1162.4785453400557,1205.3126531681935,1.0,1.0,1.0,0.10192535403121827,0.09357625204327244,0.11027445601916411,0.4180286004786676,0.39528271488341,0.44077448607392516,1.0,1.0,1.0,0.9995622469452037,0.9989575555726223,1.000166938317785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.45,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.48940603931833754,0.4822771309351762,0.49653494770149886,0.0,0.0,0.0458197362645751,0.14678507221651355,0.14386284920370165,0.14970729522932544,0.09765711147151654,0.09319619856494663,0.10211802437808645,0.24245671556216028,0.2292640864912168,0.25564934463310374,0.7575432844353269,0.7443506553643768,0.770735913506277,0.3328996398318395,0.32633705625306414,0.3394622234106149,0.9760337319704784,0.9657250260847487,0.986342437856208,0.9666136135936405,0.9618578900207684,0.9713693371665126,0.882541891844814,0.8577213191980353,0.9073624644915927,0.3507651275259643,0.3470937904990009,0.35443646455292765,1.2765902843658885,1.2602425235824795,1.2929380451492976,0.8423349654721234,0.8338879380295497,0.850781992914697,0.12664768749656352,0.12438041386202608,0.12891496113110096,0.9821900575096689,0.9811752633586709,0.983204851660667,453.1375,441.85557351616274,464.41942648383724,0.00901788616865604,0.00864343843806018,0.0093923338992519,0.5197499999999999,0.5110125700415693,0.5284874299584306,0.006710012060002638,0.005845076651355343,0.0075749474686499325,0.9625,0.7936791545806583,1.1313208454193417,93.6125,88.67659560984674,98.54840439015325,453.1375,441.85557351616274,464.41942648383724,1.0,1.0,1.0,0.1423721894286858,0.1366580777793843,0.1480863010779873,-55.89962850557559,-70.98854961318206,-40.810707397969125,1183.8951274068788,1162.478013509976,1205.3122413037815,1.0,1.0,1.0,0.10192560315829266,0.0935763945502587,0.11027481176632661,0.41802881993475915,0.3952829077434773,0.440774732126041,1.0,1.0,1.0,0.9995622469452037,0.9989575555726223,1.000166938317785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.62,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0125,0.002209918618306224,0.06746432423965451,0.0,0.0,0.0458197362645751,0.5621427223436886,0.5543001354585338,0.5699853092288433,0.0,0.0,0.0458197362645751,0.1625778786279602,0.15849912658356996,0.16665663067235043,0.12442103017265507,0.11804877145081114,0.130793288894499,0.37242666429202875,0.3570121680257303,0.3878411605583272,0.6275733357044805,0.6121588394381022,0.6429878319708587,0.3222773706365645,0.31532588146301865,0.3292288598101103,0.9768045208647065,0.9675045368203417,0.9861045049090713,0.9248581174673832,0.9213079982550335,0.9284082366797329,0.7630663010416189,0.7511998714204055,0.7749327306628323,0.3440059886004197,0.34086243295443436,0.34714954424640504,1.828614811934202,1.8106985754899947,1.8465310483784094,1.079621589070085,1.0708572476212612,1.088385930518909,0.17127015708588894,0.1693184611557286,0.17322185301604928,0.9851786699650772,0.9842387116623922,0.9861186282677622,403.575,393.4114655361696,413.7385344638304,0.011351473842168544,0.01104863021694917,0.011654317467387917,0.78575,0.777493293404906,0.7940067065950939,0.007330340660223346,0.006497704665070011,0.00816297665537668,1.3,1.1931003072792188,1.4068996927207813,124.55,120.29540308770902,128.80459691229098,403.575,393.4114655361696,413.7385344638304,1.0,1.0,1.0,0.21920515937484977,0.20973763937417575,0.2286726793755238,459.3046460929445,444.25865289952833,474.35063928636066,1051.8674133720626,1036.6317609355085,1067.1030658086167,1.0,1.0,1.0,0.14704790719099745,0.13539432992131104,0.15870148446068386,0.6421149384345324,0.6155382207340179,0.6686916561350469,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
decoupling,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,decoupling,C,3,W4_scavenger_catastrophe,C_dyn_only,2,8,0.62,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.48940592306267555,0.4822770401382017,0.4965348059871494,0.0,0.0,0.0458197362645751,0.1467849850220375,0.14386279932625645,0.14970717071781853,0.09765708249442931,0.09319616892050918,0.10211799606834944,0.24245658827762714,0.22926397463237774,0.25564920192287655,0.7575434117198601,0.744350798074604,0.7707360253651161,0.3328996605368752,0.32633707512261984,0.33946224595113056,0.9760337319704784,0.9657250260847487,0.986342437856208,0.9666137621796411,0.9618580493670988,0.9713694749921834,0.8825427207575014,0.8577221804990044,0.9073632610159984,0.35076503126168457,0.3470937271279797,0.35443633539538943,1.2765896838072583,1.260241816615157,1.2929375509993597,0.8423345742091082,0.8338874854481716,0.8507816629700448,0.1266476771799906,0.12438040091197294,0.12891495344800824,0.9821900725740432,0.9811752800288531,0.9832048651192333,453.1375,441.85557351616274,464.41942648383724,0.00901788616865604,0.00864343843806018,0.0093923338992519,0.5197499999999999,0.5110125700415693,0.5284874299584306,0.006710012060002638,0.005845076651355343,0.0075749474686499325,0.9625,0.7936791545806583,1.1313208454193417,93.6125,88.67659560984674,98.54840439015325,453.1375,441.85557351616274,464.41942648383724,1.0,1.0,1.0,0.1423723062479783,0.1366581859592651,0.14808642653669152,-55.90001971506189,-70.98892226541732,-40.81111716470645,1183.8955992541246,1162.4785453400557,1205.3126531681935,1.0,1.0,1.0,0.10192535403121827,0.09357625204327244,0.11027445601916411,0.4180286004786676,0.39528271488341,0.44077448607392516,1.0,1.0,1.0,0.9995622469452037,0.9989575555726223,1.000166938317785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,decoupling,C,3,W4_scavenger_catastrophe,C_full,2,8,0.62,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.6375,0.5281059097698362,0.7342936627574055,0.0,0.0,0.0458197362645751,0.48939110227451355,0.4822624492943027,0.4965197552547244,0.0,0.0,0.0458197362645751,0.1467862304096829,0.14386402756656888,0.1497084332527969,0.09769577857383603,0.09324562274755145,0.10214593440012061,0.242424266528031,0.22923365186287467,0.25561488119318737,0.7575757334694563,0.7443851188042934,0.7707663481346192,0.3328772379324005,0.326322892056144,0.33943158380865696,0.9760337319704784,0.9657250260847487,0.986342437856208,0.9666143219948007,0.9618583824068181,0.9713702615827833,0.882542387787445,0.8577213168158763,0.9073634587590137,0.35076511515776454,0.34709372782731784,0.35443650248821124,1.276590969454991,1.2602435807934365,1.2929383581165457,0.8423358039110598,0.8338889960177073,0.8507826118044123,0.12663662542339288,0.12437224386380527,0.1289010069829805,0.9821936609351962,0.9811785062605797,0.9832088156098128,453.1375,441.85557351616274,464.41942648383724,0.00901788616865604,0.00864343843806018,0.0093923338992519,0.5197499999999999,0.5110125700415693,0.5284874299584306,0.006710012060002638,0.005845076651355343,0.0075749474686499325,0.9625,0.7936791545806583,1.1313208454193417,93.6125,88.67659560984674,98.54840439015325,453.1375,441.85557351616274,464.41942648383724,1.0,1.0,1.0,0.14236257131718108,0.13665110527693183,0.14807403735743033,-55.89867439259367,-70.98767368391323,-40.8096751012741,1183.8939222151898,1162.4766513240513,1205.3111931063283,1.0,1.0,1.0,0.10192891228163363,0.09357976130130788,0.11027806326195938,0.4179728733241914,0.39523043424633564,0.4407153124020472,1.0,1.0,1.0,0.9995622469452037,0.9989575555726223,1.000166938317785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
decoupling,cap_tightness,4.0200000000000005,share=0.32;strength=0.82,decoupling,C,3,W4_scavenger_catastrophe,C_caps_only,2,8,0.82,0.32,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0125,0.002209918618306224,0.06746432423965451,0.0,0.0,0.0458197362645751,0.5620241730990179,0.5541970388374434,0.5698513073605923,0.0,0.0,0.0458197362645751,0.16256965255823339,0.15849140837327153,0.16664789674319525,0.12425132138360692,0.11784786193473114,0.13065478083248272,0.3721918086780388,0.35680929895729385,0.38757431839878376,0.6278081913184685,0.6124256815976434,0.6431907010392937,0.322310811986546,0.31536077849237015,0.3292608454807218,0.9768045208114723,0.9675045367725941,0.9861045048503505,0.9249452883794591,0.9213766181356462,0.928513958623272,0.7631569705671984,0.7513063240557784,0.7750076170786185,0.34398634661125504,0.34083805105216725,0.34713464217034284,1.828503903880808,1.8105829375931382,1.8464248701684778,1.079583628540014,1.0708252000757181,1.0883420570043099,0.17125914991235208,0.16930765220360827,0.1732106476210959,0.985179448105846,0.9842394102166718,0.9861194859950202,403.4875,393.32197902438367,413.65302097561636,0.011352645643789133,0.011049895219234223,0.011655396068344042,0.785875,0.7776410084160194,0.7941089915839806,0.00733527436942046,0.006501950857113825,0.008168597881727096,1.3,1.1931003072792188,1.4068996927207813,124.575,120.32356522952605,128.82643477047395,403.4875,393.32197902438367,413.65302097561636,1.0,1.0,1.0,0.21922771706882985,0.20975724709158067,0.22869818704607903,459.1072071979462,444.0628625733555,474.1515518225369,1051.8896390136656,1036.6607356898185,1067.1185423375127,1.0,1.0,1.0,0.1470244041346351,0.13537227789188694,0.15867653037738327,0.641710014962136,0.615188446478093,0.668231583446179,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
