world,axis,axis_value,axis_label,n,gap_CG,gap_CG_ci_lo,gap_CG_ci_hi,gap_AC,gap_AC_ci_lo,gap_AC_ci_hi
W4_scavenger_catastrophe,t_irrev,10,t_irrev=10.00,80,0.7125,0.6126946356176499,0.8123053643823501,0.675,0.560548584184037,0.7894514158159631
W4_scavenger_catastrophe,t_irrev,12,t_irrev=12.00,80,0.7125,0.6126946356176499,0.8123053643823501,0.675,0.560548584184037,0.7894514158159631
W5_monoculture_shock,action_channel_cost_scale,0.5,action_channel_cost_scale=0.50,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,action_channel_cost_scale,1.0,action_channel_cost_scale=1.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,action_channel_cost_scale,1.5,action_channel_cost_scale=1.50,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,action_channel_cost_scale,2.0,action_channel_cost_scale=2.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,action_channel_cost_scale,2.5,action_channel_cost_scale=2.50,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,action_channel_cost_scale,3.0,action_channel_cost_scale=3.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,adversarial_pressure,0.6,adversarial_pressure=0.60,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,adversarial_pressure,0.8,adversarial_pressure=0.80,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,adversarial_pressure,1.0,adversarial_pressure=1.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,adversarial_pressure,1.2,adversarial_pressure=1.20,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,adversarial_pressure,1.4,adversarial_pressure=1.40,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,adversarial_pressure,1.6,adversarial_pressure=1.60,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,adversarial_pressure,1.8,adversarial_pressure=1.80,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,1.65,share=0.12;strength=0.45,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,1.8199999999999998,share=0.12;strength=0.62,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,2.02,share=0.12;strength=0.82,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,2.25,share=0.18;strength=0.45,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,2.42,share=0.18;strength=0.62,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,2.6199999999999997,share=0.18;strength=0.82,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,2.85,share=0.24;strength=0.45,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,3.02,share=0.24;strength=0.62,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,cap_tightness,4.0200000000000005,share=0.32;strength=0.82,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,catastrophe_severity,0.6,catastrophe_severity=0.60,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,catastrophe_severity,0.8,catastrophe_severity=0.80,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,catastrophe_severity,1.0,catastrophe_severity=1.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,catastrophe_severity,1.2,catastrophe_severity=1.20,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,catastrophe_severity,1.4,catastrophe_severity=1.40,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,catastrophe_severity,1.6,catastrophe_severity=1.60,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,delay,1,delay=1.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,delay,2,delay=2.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,delay,3,delay=3.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,delay,4,delay=4.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,delay,6,delay=6.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,mutation_rate,0.0,mutation_rate=0.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,mutation_rate,0.06,mutation_rate=0.06,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,mutation_rate,0.12,mutation_rate=0.12,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,mutation_rate,0.18,mutation_rate=0.18,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,mutation_rate,0.24,mutation_rate=0.24,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,mutation_rate,0.3,mutation_rate=0.30,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,resource_concentration_pressure,0.7,resource_concentration_pressure=0.70,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,resource_concentration_pressure,1.0,resource_concentration_pressure=1.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,resource_concentration_pressure,1.3,resource_concentration_pressure=1.30,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,resource_concentration_pressure,1.6,resource_concentration_pressure=1.60,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,resource_concentration_pressure,2.0,resource_concentration_pressure=2.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,signal_informativeness,1,signal_informativeness=1.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,signal_informativeness,2,signal_informativeness=2.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,signal_informativeness,3,signal_informativeness=3.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,signal_informativeness,4,signal_informativeness=4.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,signal_informativeness,6,signal_informativeness=6.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,t_irrev,4,t_irrev=4.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,t_irrev,6,t_irrev=6.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,t_irrev,8,t_irrev=8.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,t_irrev,10,t_irrev=10.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W5_monoculture_shock,t_irrev,12,t_irrev=12.00,80,0.0,0.0,0.0,0.0,0.0,0.0
W6_mutation_corridor,action_channel_cost_scale,0.5,action_channel_cost_scale=0.50,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,action_channel_cost_scale,1.0,action_channel_cost_scale=1.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,action_channel_cost_scale,1.5,action_channel_cost_scale=1.50,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,action_channel_cost_scale,2.0,action_channel_cost_scale=2.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,action_channel_cost_scale,2.5,action_channel_cost_scale=2.50,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,action_channel_cost_scale,3.0,action_channel_cost_scale=3.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,adversarial_pressure,0.6,adversarial_pressure=0.60,80,1.0,1.0,1.0,0.0,0.0,0.0
W6_mutation_corridor,adversarial_pressure,0.8,adversarial_pressure=0.80,80,1.0,1.0,1.0,0.0,0.0,0.0
W6_mutation_corridor,adversarial_pressure,1.0,adversarial_pressure=1.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,adversarial_pressure,1.2,adversarial_pressure=1.20,80,0.7,0.5989463107983393,0.8010536892016606,0.7,0.5989463107983393,0.8010536892016606
W6_mutation_corridor,adversarial_pressure,1.4,adversarial_pressure=1.40,80,0.175,0.09121070730922563,0.25878929269077433,0.1625,0.07399213365432829,0.25100786634567174
W6_mutation_corridor,adversarial_pressure,1.6,adversarial_pressure=1.60,80,0.075,0.016917670828165685,0.13308232917183432,0.0625,-0.0012572284310978232,0.12625722843109782
W6_mutation_corridor,adversarial_pressure,1.8,adversarial_pressure=1.80,80,0.1,0.033844831425549796,0.16615516857445023,0.1,0.033844831425549796,0.16615516857445023
W6_mutation_corridor,cap_tightness,1.65,share=0.12;strength=0.45,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,1.8199999999999998,share=0.12;strength=0.62,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,2.02,share=0.12;strength=0.82,80,0.9875,0.9630000000000001,1.012,0.9875,0.9630000000000001,1.012
W6_mutation_corridor,cap_tightness,2.25,share=0.18;strength=0.45,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,2.42,share=0.18;strength=0.62,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,2.6199999999999997,share=0.18;strength=0.82,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,2.85,share=0.24;strength=0.45,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,3.02,share=0.24;strength=0.62,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,3.2199999999999998,share=0.24;strength=0.82,80,0.9875,0.9630000000000001,1.012,0.9875,0.9630000000000001,1.012
W6_mutation_corridor,cap_tightness,3.6500000000000004,share=0.32;strength=0.45,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,3.8200000000000003,share=0.32;strength=0.62,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,cap_tightness,4.0200000000000005,share=0.32;strength=0.82,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,catastrophe_severity,0.6,catastrophe_severity=0.60,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,catastrophe_severity,0.8,catastrophe_severity=0.80,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,catastrophe_severity,1.0,catastrophe_severity=1.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,catastrophe_severity,1.2,catastrophe_severity=1.20,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,catastrophe_severity,1.4,catastrophe_severity=1.40,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,catastrophe_severity,1.6,catastrophe_severity=1.60,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,delay,1,delay=1.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,delay,2,delay=2.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,delay,3,delay=3.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,delay,4,delay=4.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,delay,6,delay=6.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,mutation_rate,0.0,mutation_rate=0.00,80,0.9875,0.9630000000000001,1.012,0.6,0.4919690620965281,0.7080309379034718
W6_mutation_corridor,mutation_rate,0.06,mutation_rate=0.06,80,0.9875,0.9630000000000001,1.012,0.9125,0.850189248545412,0.974810751454588
W6_mutation_corridor,mutation_rate,0.12,mutation_rate=0.12,80,1.0,1.0,1.0,0.9875,0.9630000000000001,1.012
W6_mutation_corridor,mutation_rate,0.18,mutation_rate=0.18,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,mutation_rate,0.24,mutation_rate=0.24,80,1.0,1.0,1.0,0.9875,0.9630000000000001,1.012
W6_mutation_corridor,mutation_rate,0.3,mutation_rate=0.30,80,1.0,1.0,1.0,0.9875,0.9630000000000001,1.012
W6_mutation_corridor,resource_concentration_pressure,0.7,resource_concentration_pressure=0.70,80,0.8875,0.8178208301652441,0.9571791698347558,0.8875,0.8178208301652441,0.9571791698347558
W6_mutation_corridor,resource_concentration_pressure,1.0,resource_concentration_pressure=1.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,resource_concentration_pressure,1.3,resource_concentration_pressure=1.30,80,1.0,1.0,1.0,0.7375,0.6404739856102786,0.8345260143897215
W6_mutation_corridor,resource_concentration_pressure,1.6,resource_concentration_pressure=1.60,80,1.0,1.0,1.0,0.1875,0.1014293968060104,0.2735706031939896
W6_mutation_corridor,resource_concentration_pressure,2.0,resource_concentration_pressure=2.00,80,1.0,1.0,1.0,0.025,-0.009428241277595839,0.05942824127759584
W6_mutation_corridor,signal_informativeness,1,signal_informativeness=1.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,signal_informativeness,2,signal_informativeness=2.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,signal_informativeness,3,signal_informativeness=3.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,signal_informativeness,4,signal_informativeness=4.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,signal_informativeness,6,signal_informativeness=6.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,t_irrev,4,t_irrev=4.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,t_irrev,6,t_irrev=6.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,t_irrev,8,t_irrev=8.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,t_irrev,10,t_irrev=10.00,80,1.0,1.0,1.0,1.0,1.0,1.0
W6_mutation_corridor,t_irrev,12,t_irrev=12.00,80,1.0,1.0,1.0,1.0,1.0,1.0
