cell,axis,axis_value,axis_label,scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,containment_timer_activity,containment_timer_activity_ci_lo,containment_timer_activity_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,viable_probability,robust
boundary,action_channel_cost_scale,0.5,action_channel_cost_scale=0.50,boundary,B,2,W6_mutation_corridor,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,0.5,80,4.0,4.0,4.0,0.5,0.5,0.5,12.4875,10.654421522221103,14.320578477778898,0.0,0.0,0.0458197362645751,0.0,0.0,0.0458197362645751,0.609764281021105,0.5989738780518892,0.6205546839903209,0.0,0.0,0.0458197362645751,0.155976011914757,0.1521631327394193,0.15978889109009467,0.11740986603250356,0.11214143401404843,0.12267829805095869,0.4838837159279737,0.46385656037293704,0.5039108714830104,0.5161162840660848,0.49608912851088455,0.536143439621285,0.1760578282168293,0.17076477319337333,0.18135088324028528,0.9678791765016485,0.9625108105381125,0.9732475424651844,0.9292226486193818,0.9263628257771043,0.9320824714616592,0.8237269863542384,0.8174135732765472,0.8300403994319295,0.3982148506371285,0.39415045091791556,0.4022792503563415,1.1782244575347938,1.1677012634399646,1.188747651629623,1.5716083631241644,1.5564804080166967,1.586736318231632,0.14851995992243394,0.14714406750959544,0.14989585233527244,1.0,1.0,1.0,423.45,413.568533422537,433.331466577463,0.005615441714039776,0.005518704179781997,0.005712179248297555,0.0,0.0,0.0,0.012805460916713456,0.011869145263259058,0.013741776570167855,0.8125,0.644944086415265,0.980055913584735,111.55,107.55323549209544,115.54676450790456,423.45,413.568533422537,433.331466577463,1.0,1.0,1.0,0.22161552837627768,0.20895558292964383,0.23427547382291153,540.5921776588839,527.6809910950769,553.5033642226908,1088.9987348097652,1073.4819830705544,1104.515486548976,1.0,1.0,1.0,0.12818543086755968,0.11729149036659488,0.13907937136852447,0.8212155500119707,0.7910486549269172,0.8513824450970241,1.0,1.0,1.0,0.9927763650310103,0.9896283737032944,0.9959243563587262,0.018044516481590313,0.00779856997914476,0.028290462984035866,0.0,False
boundary,action_channel_cost_scale,0.5,action_channel_cost_scale=0.50,boundary,C,3,W6_mutation_corridor,anti_concentration_plus_delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,0.5,80,4.0,4.0,4.0,0.5,0.5,0.5,6.9875,5.6159015619298565,8.359098438070143,1.0,0.954180263735425,1.0,0.0,0.0,0.0458197362645751,0.40847923911861084,0.40459150444048086,0.4123669737967408,0.0,0.0,0.0458197362645751,0.14694460480829047,0.14308209964153015,0.15080710997505078,0.1143280908290786,0.10871974819867489,0.11993643345948232,0.15671050685101467,0.1487359951295213,0.16468501857250806,0.8432894931467487,0.8353149814252205,0.8512640048682769,0.28346159036521235,0.2786165935406138,0.2883065871898109,0.9590866899258794,0.9506059535536007,0.9675674262981582,0.9511896399376545,0.9453400270535456,0.9570392528217634,0.8209650698377023,0.7832631330594491,0.8586670066159556,0.4128937125544567,0.40771284173082134,0.4180745833780921,0.8456485183910099,0.8369167451734671,0.8543802916085526,1.1045589994067633,1.0942880271971767,1.11482997161635,0.1113647613644942,0.10918362070350639,0.11354590202548202,1.0,1.0,1.0,604.375,587.4977453883089,621.2522546116911,0.00402544172478788,0.0038211628917403703,0.00422972055783539,0.0,0.0,0.0,0.013768543222638912,0.012358380699344654,0.01517870574593317,0.3375,0.23322688308393003,0.44177311691607,83.2,76.2835763467021,90.1164236532979,604.375,587.4977453883089,621.2522546116911,1.0,1.0,1.0,0.059927366990726275,0.05693159034655876,0.06292314363489379,16.807661227795514,7.72439818767732,25.890924267913707,1281.403243721213,1264.4233178748195,1298.3831695676063,1.0,1.0,1.0,0.10238141056336958,0.09134568151548293,0.11341713961125623,0.2701905290534735,0.2564413709129677,0.28393968719397933,1.0,1.0,1.0,0.735346537731313,0.7277536914551889,0.7429393840074371,0.0,0.0,0.0,1.0,True
boundary,action_channel_cost_scale,1.0,action_channel_cost_scale=1.00,boundary,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0458197362645751,1.0,0.954180263735425,1.0,0.7152727822656808,0.7130853082562824,0.7174602562750793,0.0,0.0,0.0458197362645751,0.2121921442530164,0.2114142999229553,0.21296998858307753,0.01877276344397349,0.018729805428525887,0.018815721459421095,0.6411019929128076,0.6352359133560896,0.6469680724695255,0.358898007087088,0.35303192753037016,0.3647640866438059,0.3129028249583045,0.30530837009117756,0.32049727982543147,0.9564216355602182,0.9555127262840063,0.9573305448364301,0.019687395261509325,0.01686936337084607,0.022505427152172578,0.0,0.0,0.0,15.232272861281036,15.013214727818482,15.45133099474359,1.5534539543480306,1.5428685395173316,1.5640393691787295,2.1070384021346458,2.0941184635149215,2.11995834075437,0.14656243145471576,0.1450481887760369,0.14807667413339462,1.0,1.0,1.0,1546.6875,1535.8549295722214,1557.5200704277786,0.0,0.0,0.0,0.0,0.0,0.0,0.0007685913376949307,0.0005833350165356244,0.0009538476588542371,9.0,9.0,9.0,0.0,0.0,0.0,1546.6875,1535.8549295722214,1557.5200704277786,1.0,1.0,1.0,0.006968190903144507,0.006860030350898871,0.007076351455390143,32034.93308320177,31234.487111961338,32835.3790544422,4374.585969515854,4297.220546099404,4451.951392932305,1.0,1.0,1.0,0.2888029518340151,0.2865805394624119,0.2910253642056183,0.9988195053982594,0.9973465231804323,1.0002924876160864,1.0,1.0,1.0,1.0,1.0,1.0,0.1471111423378989,0.1341646595689021,0.1600576251068957,0.0,False
boundary,action_channel_cost_scale,1.0,action_channel_cost_scale=1.00,boundary,B,2,W6_mutation_corridor,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,12.4875,10.654421522221103,14.320578477778898,0.0,0.0,0.0458197362645751,0.0,0.0,0.0458197362645751,0.609764281021105,0.5989738780518892,0.6205546839903209,0.0,0.0,0.0458197362645751,0.155976011914757,0.1521631327394193,0.15978889109009467,0.11740986603250356,0.11214143401404843,0.12267829805095869,0.4838837159279737,0.46385656037293704,0.5039108714830104,0.5161162840660848,0.49608912851088455,0.536143439621285,0.1760578282168293,0.17076477319337333,0.18135088324028528,0.9678791765016485,0.9625108105381125,0.9732475424651844,0.9292226486193818,0.9263628257771043,0.9320824714616592,0.8237269863542384,0.8174135732765472,0.8300403994319295,0.3982148506371285,0.39415045091791556,0.4022792503563415,1.1782244575347938,1.1677012634399646,1.188747651629623,1.5716083631241644,1.5564804080166967,1.586736318231632,0.14851995992243394,0.14714406750959544,0.14989585233527244,1.0,1.0,1.0,423.45,413.568533422537,433.331466577463,0.011230883428079552,0.011037408359563993,0.01142435849659511,0.0,0.0,0.0,0.012805460916713456,0.011869145263259058,0.013741776570167855,0.8125,0.644944086415265,0.980055913584735,111.55,107.55323549209544,115.54676450790456,423.45,413.568533422537,433.331466577463,1.0,1.0,1.0,0.22161552837627768,0.20895558292964383,0.23427547382291153,540.5921776588839,527.6809910950769,553.5033642226908,1088.9987348097652,1073.4819830705544,1104.515486548976,1.0,1.0,1.0,0.12818543086755968,0.11729149036659488,0.13907937136852447,0.8212155500119707,0.7910486549269172,0.8513824450970241,1.0,1.0,1.0,0.9927763650310103,0.9896283737032944,0.9959243563587262,0.018044516481590313,0.00779856997914476,0.028290462984035866,0.0,False
boundary,action_channel_cost_scale,1.0,action_channel_cost_scale=1.00,boundary,C,3,W6_mutation_corridor,anti_concentration_plus_delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,80,4.0,4.0,4.0,0.5,0.5,0.5,6.9875,5.6159015619298565,8.359098438070143,1.0,0.954180263735425,1.0,0.0,0.0,0.0458197362645751,0.40847923911861084,0.40459150444048086,0.4123669737967408,0.0,0.0,0.0458197362645751,0.14694460480829047,0.14308209964153015,0.15080710997505078,0.1143280908290786,0.10871974819867489,0.11993643345948232,0.15671050685101467,0.1487359951295213,0.16468501857250806,0.8432894931467487,0.8353149814252205,0.8512640048682769,0.28346159036521235,0.2786165935406138,0.2883065871898109,0.9590866899258794,0.9506059535536007,0.9675674262981582,0.9511896399376545,0.9453400270535456,0.9570392528217634,0.8209650698377023,0.7832631330594491,0.8586670066159556,0.4128937125544567,0.40771284173082134,0.4180745833780921,0.8456485183910099,0.8369167451734671,0.8543802916085526,1.1045589994067633,1.0942880271971767,1.11482997161635,0.1113647613644942,0.10918362070350639,0.11354590202548202,1.0,1.0,1.0,604.375,587.4977453883089,621.2522546116911,0.00805088344957576,0.0076423257834807405,0.00845944111567078,0.0,0.0,0.0,0.013768543222638912,0.012358380699344654,0.01517870574593317,0.3375,0.23322688308393003,0.44177311691607,83.2,76.2835763467021,90.1164236532979,604.375,587.4977453883089,621.2522546116911,1.0,1.0,1.0,0.059927366990726275,0.05693159034655876,0.06292314363489379,16.807661227795514,7.72439818767732,25.890924267913707,1281.403243721213,1264.4233178748195,1298.3831695676063,1.0,1.0,1.0,0.10238141056336958,0.09134568151548293,0.11341713961125623,0.2701905290534735,0.2564413709129677,0.28393968719397933,1.0,1.0,1.0,0.735346537731313,0.7277536914551889,0.7429393840074371,0.0,0.0,0.0,1.0,True
boundary,action_channel_cost_scale,1.5,action_channel_cost_scale=1.50,boundary,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.5,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0458197362645751,1.0,0.954180263735425,1.0,0.7152727822656808,0.7130853082562824,0.7174602562750793,0.0,0.0,0.0458197362645751,0.2121921442530164,0.2114142999229553,0.21296998858307753,0.01877276344397349,0.018729805428525887,0.018815721459421095,0.6411019929128076,0.6352359133560896,0.6469680724695255,0.358898007087088,0.35303192753037016,0.3647640866438059,0.3129028249583045,0.30530837009117756,0.32049727982543147,0.9564216355602182,0.9555127262840063,0.9573305448364301,0.019687395261509325,0.01686936337084607,0.022505427152172578,0.0,0.0,0.0,15.232272861281036,15.013214727818482,15.45133099474359,1.5534539543480306,1.5428685395173316,1.5640393691787295,2.1070384021346458,2.0941184635149215,2.11995834075437,0.14656243145471576,0.1450481887760369,0.14807667413339462,1.0,1.0,1.0,1546.6875,1535.8549295722214,1557.5200704277786,0.0,0.0,0.0,0.0,0.0,0.0,0.0007685913376949307,0.0005833350165356244,0.0009538476588542371,9.0,9.0,9.0,0.0,0.0,0.0,1546.6875,1535.8549295722214,1557.5200704277786,1.0,1.0,1.0,0.006968190903144507,0.006860030350898871,0.007076351455390143,32034.93308320177,31234.487111961338,32835.3790544422,4374.585969515854,4297.220546099404,4451.951392932305,1.0,1.0,1.0,0.2888029518340151,0.2865805394624119,0.2910253642056183,0.9988195053982594,0.9973465231804323,1.0002924876160864,1.0,1.0,1.0,1.0,1.0,1.0,0.1471111423378989,0.1341646595689021,0.1600576251068957,0.0,False
boundary,action_channel_cost_scale,1.5,action_channel_cost_scale=1.50,boundary,B,2,W6_mutation_corridor,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.5,80,4.0,4.0,4.0,0.5,0.5,0.5,12.4875,10.654421522221103,14.320578477778898,0.0,0.0,0.0458197362645751,0.0,0.0,0.0458197362645751,0.609764281021105,0.5989738780518892,0.6205546839903209,0.0,0.0,0.0458197362645751,0.155976011914757,0.1521631327394193,0.15978889109009467,0.11740986603250356,0.11214143401404843,0.12267829805095869,0.4838837159279737,0.46385656037293704,0.5039108714830104,0.5161162840660848,0.49608912851088455,0.536143439621285,0.1760578282168293,0.17076477319337333,0.18135088324028528,0.9678791765016485,0.9625108105381125,0.9732475424651844,0.9292226486193818,0.9263628257771043,0.9320824714616592,0.8237269863542384,0.8174135732765472,0.8300403994319295,0.3982148506371285,0.39415045091791556,0.4022792503563415,1.1782244575347938,1.1677012634399646,1.188747651629623,1.5716083631241644,1.5564804080166967,1.586736318231632,0.14851995992243394,0.14714406750959544,0.14989585233527244,1.0,1.0,1.0,423.45,413.568533422537,433.331466577463,0.01684632514211933,0.016556112539345993,0.017136537744892665,0.0,0.0,0.0,0.012805460916713456,0.011869145263259058,0.013741776570167855,0.8125,0.644944086415265,0.980055913584735,111.55,107.55323549209544,115.54676450790456,423.45,413.568533422537,433.331466577463,1.0,1.0,1.0,0.22161552837627768,0.20895558292964383,0.23427547382291153,540.5921776588839,527.6809910950769,553.5033642226908,1088.9987348097652,1073.4819830705544,1104.515486548976,1.0,1.0,1.0,0.12818543086755968,0.11729149036659488,0.13907937136852447,0.8212155500119707,0.7910486549269172,0.8513824450970241,1.0,1.0,1.0,0.9927763650310103,0.9896283737032944,0.9959243563587262,0.018044516481590313,0.00779856997914476,0.028290462984035866,0.0,False
boundary,action_channel_cost_scale,1.5,action_channel_cost_scale=1.50,boundary,C,3,W6_mutation_corridor,anti_concentration_plus_delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.5,80,4.0,4.0,4.0,0.5,0.5,0.5,6.9875,5.6159015619298565,8.359098438070143,1.0,0.954180263735425,1.0,0.0,0.0,0.0458197362645751,0.40847923911861084,0.40459150444048086,0.4123669737967408,0.0,0.0,0.0458197362645751,0.14694460480829047,0.14308209964153015,0.15080710997505078,0.1143280908290786,0.10871974819867489,0.11993643345948232,0.15671050685101467,0.1487359951295213,0.16468501857250806,0.8432894931467487,0.8353149814252205,0.8512640048682769,0.28346159036521235,0.2786165935406138,0.2883065871898109,0.9590866899258794,0.9506059535536007,0.9675674262981582,0.9511896399376545,0.9453400270535456,0.9570392528217634,0.8209650698377023,0.7832631330594491,0.8586670066159556,0.4128937125544567,0.40771284173082134,0.4180745833780921,0.8456485183910099,0.8369167451734671,0.8543802916085526,1.1045589994067633,1.0942880271971767,1.11482997161635,0.1113647613644942,0.10918362070350639,0.11354590202548202,1.0,1.0,1.0,604.375,587.4977453883089,621.2522546116911,0.012076325174363642,0.01146348867522111,0.012689161673506174,0.0,0.0,0.0,0.013768543222638912,0.012358380699344654,0.01517870574593317,0.3375,0.23322688308393003,0.44177311691607,83.2,76.2835763467021,90.1164236532979,604.375,587.4977453883089,621.2522546116911,1.0,1.0,1.0,0.059927366990726275,0.05693159034655876,0.06292314363489379,16.807661227795514,7.72439818767732,25.890924267913707,1281.403243721213,1264.4233178748195,1298.3831695676063,1.0,1.0,1.0,0.10238141056336958,0.09134568151548293,0.11341713961125623,0.2701905290534735,0.2564413709129677,0.28393968719397933,1.0,1.0,1.0,0.735346537731313,0.7277536914551889,0.7429393840074371,0.0,0.0,0.0,1.0,True
boundary,action_channel_cost_scale,2.0,action_channel_cost_scale=2.00,boundary,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,2.0,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0458197362645751,1.0,0.954180263735425,1.0,0.7152727822656808,0.7130853082562824,0.7174602562750793,0.0,0.0,0.0458197362645751,0.2121921442530164,0.2114142999229553,0.21296998858307753,0.01877276344397349,0.018729805428525887,0.018815721459421095,0.6411019929128076,0.6352359133560896,0.6469680724695255,0.358898007087088,0.35303192753037016,0.3647640866438059,0.3129028249583045,0.30530837009117756,0.32049727982543147,0.9564216355602182,0.9555127262840063,0.9573305448364301,0.019687395261509325,0.01686936337084607,0.022505427152172578,0.0,0.0,0.0,15.232272861281036,15.013214727818482,15.45133099474359,1.5534539543480306,1.5428685395173316,1.5640393691787295,2.1070384021346458,2.0941184635149215,2.11995834075437,0.14656243145471576,0.1450481887760369,0.14807667413339462,1.0,1.0,1.0,1546.6875,1535.8549295722214,1557.5200704277786,0.0,0.0,0.0,0.0,0.0,0.0,0.0007685913376949307,0.0005833350165356244,0.0009538476588542371,9.0,9.0,9.0,0.0,0.0,0.0,1546.6875,1535.8549295722214,1557.5200704277786,1.0,1.0,1.0,0.006968190903144507,0.006860030350898871,0.007076351455390143,32034.93308320177,31234.487111961338,32835.3790544422,4374.585969515854,4297.220546099404,4451.951392932305,1.0,1.0,1.0,0.2888029518340151,0.2865805394624119,0.2910253642056183,0.9988195053982594,0.9973465231804323,1.0002924876160864,1.0,1.0,1.0,1.0,1.0,1.0,0.1471111423378989,0.1341646595689021,0.1600576251068957,0.0,False
boundary,action_channel_cost_scale,2.0,action_channel_cost_scale=2.00,boundary,B,2,W6_mutation_corridor,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,2.0,80,4.0,4.0,4.0,0.5,0.5,0.5,12.4875,10.654421522221103,14.320578477778898,0.0,0.0,0.0458197362645751,0.0,0.0,0.0458197362645751,0.609764281021105,0.5989738780518892,0.6205546839903209,0.0,0.0,0.0458197362645751,0.155976011914757,0.1521631327394193,0.15978889109009467,0.11740986603250356,0.11214143401404843,0.12267829805095869,0.4838837159279737,0.46385656037293704,0.5039108714830104,0.5161162840660848,0.49608912851088455,0.536143439621285,0.1760578282168293,0.17076477319337333,0.18135088324028528,0.9678791765016485,0.9625108105381125,0.9732475424651844,0.9292226486193818,0.9263628257771043,0.9320824714616592,0.8237269863542384,0.8174135732765472,0.8300403994319295,0.3982148506371285,0.39415045091791556,0.4022792503563415,1.1782244575347938,1.1677012634399646,1.188747651629623,1.5716083631241644,1.5564804080166967,1.586736318231632,0.14851995992243394,0.14714406750959544,0.14989585233527244,1.0,1.0,1.0,423.45,413.568533422537,433.331466577463,0.022461766856159103,0.022074816719127987,0.02284871699319022,0.0,0.0,0.0,0.012805460916713456,0.011869145263259058,0.013741776570167855,0.8125,0.644944086415265,0.980055913584735,111.55,107.55323549209544,115.54676450790456,423.45,413.568533422537,433.331466577463,1.0,1.0,1.0,0.22161552837627768,0.20895558292964383,0.23427547382291153,540.5921776588839,527.6809910950769,553.5033642226908,1088.9987348097652,1073.4819830705544,1104.515486548976,1.0,1.0,1.0,0.12818543086755968,0.11729149036659488,0.13907937136852447,0.8212155500119707,0.7910486549269172,0.8513824450970241,1.0,1.0,1.0,0.9927763650310103,0.9896283737032944,0.9959243563587262,0.018044516481590313,0.00779856997914476,0.028290462984035866,0.0,False
boundary,action_channel_cost_scale,2.0,action_channel_cost_scale=2.00,boundary,C,3,W6_mutation_corridor,anti_concentration_plus_delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,2.0,80,4.0,4.0,4.0,0.5,0.5,0.5,6.9875,5.6159015619298565,8.359098438070143,1.0,0.954180263735425,1.0,0.0,0.0,0.0458197362645751,0.40847923911861084,0.40459150444048086,0.4123669737967408,0.0,0.0,0.0458197362645751,0.14694460480829047,0.14308209964153015,0.15080710997505078,0.1143280908290786,0.10871974819867489,0.11993643345948232,0.15671050685101467,0.1487359951295213,0.16468501857250806,0.8432894931467487,0.8353149814252205,0.8512640048682769,0.28346159036521235,0.2786165935406138,0.2883065871898109,0.9590866899258794,0.9506059535536007,0.9675674262981582,0.9511896399376545,0.9453400270535456,0.9570392528217634,0.8209650698377023,0.7832631330594491,0.8586670066159556,0.4128937125544567,0.40771284173082134,0.4180745833780921,0.8456485183910099,0.8369167451734671,0.8543802916085526,1.1045589994067633,1.0942880271971767,1.11482997161635,0.1113647613644942,0.10918362070350639,0.11354590202548202,1.0,1.0,1.0,604.375,587.4977453883089,621.2522546116911,0.01610176689915152,0.015284651566961481,0.01691888223134156,0.0,0.0,0.0,0.013768543222638912,0.012358380699344654,0.01517870574593317,0.3375,0.23322688308393003,0.44177311691607,83.2,76.2835763467021,90.1164236532979,604.375,587.4977453883089,621.2522546116911,1.0,1.0,1.0,0.059927366990726275,0.05693159034655876,0.06292314363489379,16.807661227795514,7.72439818767732,25.890924267913707,1281.403243721213,1264.4233178748195,1298.3831695676063,1.0,1.0,1.0,0.10238141056336958,0.09134568151548293,0.11341713961125623,0.2701905290534735,0.2564413709129677,0.28393968719397933,1.0,1.0,1.0,0.735346537731313,0.7277536914551889,0.7429393840074371,0.0,0.0,0.0,1.0,True
boundary,action_channel_cost_scale,2.5,action_channel_cost_scale=2.50,boundary,A,1,W6_mutation_corridor,anti_hhi_allocator,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,2.5,80,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0458197362645751,1.0,0.954180263735425,1.0,0.7152727822656808,0.7130853082562824,0.7174602562750793,0.0,0.0,0.0458197362645751,0.2121921442530164,0.2114142999229553,0.21296998858307753,0.01877276344397349,0.018729805428525887,0.018815721459421095,0.6411019929128076,0.6352359133560896,0.6469680724695255,0.358898007087088,0.35303192753037016,0.3647640866438059,0.3129028249583045,0.30530837009117756,0.32049727982543147,0.9564216355602182,0.9555127262840063,0.9573305448364301,0.019687395261509325,0.01686936337084607,0.022505427152172578,0.0,0.0,0.0,15.232272861281036,15.013214727818482,15.45133099474359,1.5534539543480306,1.5428685395173316,1.5640393691787295,2.1070384021346458,2.0941184635149215,2.11995834075437,0.14656243145471576,0.1450481887760369,0.14807667413339462,1.0,1.0,1.0,1546.6875,1535.8549295722214,1557.5200704277786,0.0,0.0,0.0,0.0,0.0,0.0,0.0007685913376949307,0.0005833350165356244,0.0009538476588542371,9.0,9.0,9.0,0.0,0.0,0.0,1546.6875,1535.8549295722214,1557.5200704277786,1.0,1.0,1.0,0.006968190903144507,0.006860030350898871,0.007076351455390143,32034.93308320177,31234.487111961338,32835.3790544422,4374.585969515854,4297.220546099404,4451.951392932305,1.0,1.0,1.0,0.2888029518340151,0.2865805394624119,0.2910253642056183,0.9988195053982594,0.9973465231804323,1.0002924876160864,1.0,1.0,1.0,1.0,1.0,1.0,0.1471111423378989,0.1341646595689021,0.1600576251068957,0.0,False
boundary,action_channel_cost_scale,2.5,action_channel_cost_scale=2.50,boundary,B,2,W6_mutation_corridor,delayed_harm_throttle,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,2.5,80,4.0,4.0,4.0,0.5,0.5,0.5,12.4875,10.654421522221103,14.320578477778898,0.0,0.0,0.0458197362645751,0.0,0.0,0.0458197362645751,0.609764281021105,0.5989738780518892,0.6205546839903209,0.0,0.0,0.0458197362645751,0.155976011914757,0.1521631327394193,0.15978889109009467,0.11740986603250356,0.11214143401404843,0.12267829805095869,0.4838837159279737,0.46385656037293704,0.5039108714830104,0.5161162840660848,0.49608912851088455,0.536143439621285,0.1760578282168293,0.17076477319337333,0.18135088324028528,0.9678791765016485,0.9625108105381125,0.9732475424651844,0.9292226486193818,0.9263628257771043,0.9320824714616592,0.8237269863542384,0.8174135732765472,0.8300403994319295,0.3982148506371285,0.39415045091791556,0.4022792503563415,1.1782244575347938,1.1677012634399646,1.188747651629623,1.5716083631241644,1.5564804080166967,1.586736318231632,0.14851995992243394,0.14714406750959544,0.14989585233527244,1.0,1.0,1.0,423.45,413.568533422537,433.331466577463,0.02807720857019889,0.027593520898909995,0.028560896241487787,0.0,0.0,0.0,0.012805460916713456,0.011869145263259058,0.013741776570167855,0.8125,0.644944086415265,0.980055913584735,111.55,107.55323549209544,115.54676450790456,423.45,413.568533422537,433.331466577463,1.0,1.0,1.0,0.22161552837627768,0.20895558292964383,0.23427547382291153,540.5921776588839,527.6809910950769,553.5033642226908,1088.9987348097652,1073.4819830705544,1104.515486548976,1.0,1.0,1.0,0.12818543086755968,0.11729149036659488,0.13907937136852447,0.8212155500119707,0.7910486549269172,0.8513824450970241,1.0,1.0,1.0,0.9927763650310103,0.9896283737032944,0.9959243563587262,0.018044516481590313,0.00779856997914476,0.028290462984035866,0.0,False
